"","simulated eta","2PL eta","RanItem eta"
"eta[414]",-0.111317333599073,-0.791006797296027,-0.041468381670142
"eta[415]",-1.99169041710844,-1.53415938423416,-0.815087670313761
"eta[416]",-2.12138339872219,-1.41638324295212,-1.71711544656698
"eta[417]",-2.98704564527457,-1.46918408194614,-1.78814895336356
"eta[418]",-5.31863898299982,-1.76386988720282,-2.12235626585116
"eta[419]",-4.42623455027807,-1.81199725087734,-3.19381844227283
"eta[420]",-8.39564540201557,-1.71738975851477,-3.25033986773761
"eta[421]",-4.67532830435361,-2.85331585963914,-3.11212748488251
"eta[422]",-3.15483419795255,-3.09088573551223,-1.15480910147446
"eta[423]",-2.44897929484475,-3.7492907877464,-2.93541976739141
"eta[424]",-8.0815333035813,-3.67783652779345,-5.24019182817193
"eta[425]",-9.02074450809902,-3.3754476466738,-4.31368596692462
"eta[426]",-2.67651602840779,-3.80551873778919,-2.43107956126063
"eta[427]",-10.5254223779223,-3.56998297263317,-5.20516466471284
"eta[428]",-7.35758199331863,-4.30394865246874,-4.07989836722082
"eta[429]",-6.24476278374829,-4.53362261042084,-2.17091792411355
"eta[430]",-1.85209567806201,-4.04341728688311,-3.72040132166779
"eta[431]",-3.22514287066125,-2.89960799942671,-3.12673356859133
"eta[432]",-2.18911704280696,-3.2209306904576,-1.13735681373127
"eta[433]",-2.66586409531981,-3.86673146587519,-2.99368080358141
"eta[434]",-5.39411888434512,-3.76301443038795,-5.29388915993263
"eta[435]",-5.66467575709261,-3.41944919934973,-4.3400571600328
"eta[436]",-4.32300962196222,-3.91031671379649,-2.45689098025977
"eta[437]",-6.72571071609396,-3.67182367753852,-5.25970150515964
"eta[438]",-4.30501086730644,-4.34829326750891,-4.12937382065097
"eta[439]",-4.08206448855301,-4.59920798121184,-2.19181331424047
"eta[440]",-2.72740843700434,-4.15018383769683,-3.80233114592662
"eta[441]",-1.52295670834025,-0.759474530581025,-1.08052805124909
"eta[442]",-1.52838269762043,-1.69654870902006,-1.43703922664345
"eta[443]",-1.89153549298651,-2.10544661735804,-2.06199576929143
"eta[444]",-2.08778745832774,-2.15854817983904,-3.50979189656956
"eta[445]",-1.10353140744325,-2.00213513813245,-2.81158120019571
"eta[446]",-2.58435009487534,-2.03788070195945,-1.85571937695309
"eta[447]",0.653903755983552,-2.02707983582809,-3.52511939199832
"eta[448]",-0.597554279898737,-2.39695689207217,-2.91084394046926
"eta[449]",1.89259266118867,-1.65562632927332,-0.26205809164728
"eta[450]",-0.823490950336093,-2.28721540401229,-2.51908658568155
"eta[451]",-1.46034289774826,-2.06060664324048,-2.42434581094523
"eta[452]",-1.50606278552615,-2.20998542594883,-1.30928531982983
"eta[453]",-1.88452142938752,-2.752386663989,-2.41450447558516
"eta[454]",-3.04736768736527,-2.69314060887129,-4.12127062072212
"eta[455]",-3.43119841009257,-2.54543962958481,-3.34208543318037
"eta[456]",-1.1396287972946,-2.66317315486987,-2.10142358052697
"eta[457]",-3.32881792061634,-2.60566450191441,-4.107050486768
"eta[458]",-1.00976535563031,-2.16075612852618,-2.26570122899018
"eta[459]",-0.0462327462868115,-3.22039795533775,-1.60070078931035
"eta[460]",-2.46585844391497,-2.91985911443732,-3.00225160706344
"eta[461]",-4.47410033426833,-2.88388263327414,-3.11013338762893
"eta[462]",-1.50849321044613,-3.12197329258255,-1.17476257187744
"eta[463]",-3.61432809762213,-3.793213070696,-3.01151582442845
"eta[464]",-7.84021339629365,-3.65217994255021,-5.30389994206015
"eta[465]",-8.66353258710108,-3.43181915292306,-4.31675583311613
"eta[466]",-4.20043117545728,-3.79206340933527,-2.48293372647261
"eta[467]",-7.88773146300285,-3.5538437955448,-5.20279270330692
"eta[468]",-6.51799477904964,-4.26301207691581,-4.18713696976101
"eta[469]",-7.62753632394694,-4.51555725327575,-2.16039662858507
"eta[470]",-4.74705520800251,-4.04150846595272,-3.73392062267116
"eta[471]",0.698502873758616,0.907991057188836,1.04026411474886
"eta[472]",-0.336446430274346,0.363837942966425,-2.01425546466615
"eta[473]",0.686325420862331,1.04394225598904,0.771836754294068
"eta[474]",5.29645549340787,0.813618168391969,1.13996150215318
"eta[475]",2.42210141519881,0.756923704016876,1.44484932494357
"eta[476]",1.01484043475589,0.435723852539117,-0.699936750699619
"eta[477]",5.26619053250695,0.976413968285288,0.995911458321492
"eta[478]",4.09322679569695,1.06461574922172,0.571119235206992
"eta[479]",7.17815121969477,1.05470201581357,1.86018544047931
"eta[480]",-0.887535760690086,0.970740962416931,1.11220914741517
"eta[481]",-1.31284341053962,-2.88621081696612,-3.12134286089815
"eta[482]",-2.15053991517376,-3.13993470779898,-1.18523173278783
"eta[483]",-3.77341560745495,-3.81983486837967,-3.0192708911367
"eta[484]",-4.44703925733684,-3.70312879578433,-5.36970596332358
"eta[485]",-5.86079186439849,-3.42241142219046,-4.41634838388856
"eta[486]",-0.737278316718352,-3.80670270370476,-2.39662903862588
"eta[487]",-6.76584938931798,-3.59818624559536,-5.22839457393648
"eta[488]",-6.45747046454734,-4.2928109715998,-4.18165022762869
"eta[489]",-5.27899810967918,-4.55742614029488,-2.16245918345124
"eta[490]",-4.25575844876493,-4.05523501517382,-3.80654146211684
"eta[491]",-3.75183134526904,-2.94446791427137,-3.15119075820709
"eta[492]",-3.24852296967781,-3.15513876860857,-1.14270770227382
"eta[493]",-1.33489043053644,-3.81109329456829,-3.03077542962384
"eta[494]",-6.35808163698167,-3.73420326521463,-5.36017763720927
"eta[495]",-7.84457561489301,-3.44725162223622,-4.41853731220144
"eta[496]",-1.97440729097692,-3.82711861414844,-2.42679984995139
"eta[497]",-6.64595680306073,-3.62920315909741,-5.24408248878305
"eta[498]",-6.205477900401,-4.32257980121853,-4.14954944406392
"eta[499]",-5.53269690487637,-4.57268361035167,-2.2208044176658
"eta[500]",-3.55308271946047,-4.08577688743878,-3.78029953289037
"eta[501]",-2.47856373478343,-0.949147095179014,-1.59784516368548
"eta[502]",-0.665362135652797,-1.04489452647941,-0.33570111784774
"eta[503]",-2.15123611511908,-2.38082789145944,-2.60478131550384
"eta[504]",-3.7012678415554,-2.44431301141157,-4.52091065637714
"eta[505]",-5.70057175193011,-2.25759476561967,-3.69035567150334
"eta[506]",-1.61936261147423,-2.31422053426042,-2.20514001390703
"eta[507]",-2.7481972809813,-2.29851084938783,-4.50437040110011
"eta[508]",-4.09540977908854,-2.73783880483868,-3.61236715912946
"eta[509]",-1.45655626966725,-2.88483291283918,-1.76097401618974
"eta[510]",-2.41787346333389,-2.58526690964682,-3.28585785274252
"eta[511]",-3.3792738466437,-2.21744059128184,-3.29266787152475
"eta[512]",-1.61875802986328,-1.49950327498748,-0.193633424511577
"eta[513]",-2.28160149013394,-2.90286947249557,-3.19655581664873
"eta[514]",-4.74364684419683,-2.89994441136909,-5.66989276899413
"eta[515]",-6.60966342248123,-2.69784056544966,-4.62040409158808
"eta[516]",-2.64920002226011,-2.91267726268437,-2.57716830793999
"eta[517]",-6.12131627241272,-2.79245522041724,-5.55701481454952
"eta[518]",-4.2399619980573,-3.3241707881512,-4.35099618690295
"eta[519]",-4.64863478324821,-3.50286788006174,-2.38368072513458
"eta[520]",-2.83741254780625,-3.17362979876525,-3.9909306036473
"eta[521]",-1.94112039260851,-2.23183835566848,-3.34792604445959
"eta[522]",0.132881574504755,-1.4991511837197,-0.181366619388068
"eta[523]",-2.38689217148609,-2.88664008790524,-3.2130058996396
"eta[524]",-1.91099472042933,-2.86979316063135,-5.69675007011233
"eta[525]",-2.88151046609781,-2.70723209174127,-4.68383488563526
"eta[526]",0.0147740949156234,-2.92694320055254,-2.58051142292594
"eta[527]",-3.92689784266621,-2.78761998250055,-5.61651114518088
"eta[528]",-1.85410261640916,-3.34633548071946,-4.38110341491422
"eta[529]",-1.36475926591175,-3.53708290030337,-2.42967841979886
"eta[530]",-2.26170344960033,-3.15324271425845,-4.07146854887294
"eta[531]",-2.52413713073603,-1.66499996263298,-2.56730092203157
"eta[532]",0.0225649643882491,-0.824984818497676,-0.381692871582701
"eta[533]",-2.22404265017361,-2.13338030142572,-2.52967753209528
"eta[534]",-4.42804061701884,-2.12657839394602,-4.36821620785161
"eta[535]",-6.15737061095704,-2.00320772748049,-3.54258676360751
"eta[536]",-2.50246421103135,-2.02584527083069,-2.18451386448078
"eta[537]",-2.65642843588275,-2.00100753856959,-4.29512647336575
"eta[538]",-2.43308749278265,-1.48756351971829,-2.41808724481958
"eta[539]",-1.66370067171613,-2.53341346766665,-1.69612499068832
"eta[540]",-2.37678279644383,-2.30756783648697,-3.11354851838774
"eta[541]",-3.98239637751096,-2.85406376697738,-3.11721104200829
"eta[542]",-1.1412407035417,-3.13699624640471,-1.14768465026826
"eta[543]",-2.88544835211974,-3.76763315706517,-3.05240190397073
"eta[544]",-6.97039551233541,-3.68299323600894,-5.3332712674448
"eta[545]",-5.9352763958162,-3.33717123509573,-4.40155641053299
"eta[546]",-0.50685092995104,-3.79000907850351,-2.43677709934949
"eta[547]",-4.70528938780599,-3.62334678881145,-5.27336242386458
"eta[548]",-6.05618273284572,-4.26361609918559,-4.09120921596574
"eta[549]",-2.78136268803626,-4.50357889038397,-2.19191700024521
"eta[550]",-4.39836824070686,-4.06597518027568,-3.82393388748862
"eta[551]",-1.90474518926019,-1.54742056620076,-2.30860852246437
"eta[552]",-0.637153233017215,-1.574454853278,-1.34816229700507
"eta[553]",-1.63896932182835,-1.98266421211234,-2.28451414166038
"eta[554]",-1.897725165504,-2.05023284247018,-3.92878598384946
"eta[555]",-2.88348459622226,-1.95074793094943,-3.13648746439045
"eta[556]",-0.356946209042751,-1.00871066669403,-1.0432336343547
"eta[557]",-3.19011584075932,-1.88906798805991,-3.89520707932014
"eta[558]",-4.16108338241337,-2.26461922048955,-3.21559477948719
"eta[559]",-1.29594121452261,-1.45875006495387,-0.437281057780108
"eta[560]",-0.100740907483606,-2.1773146696621,-2.72041737914268
"eta[561]",-1.88409708402435,-0.866911378118297,-1.10420376604851
"eta[562]",-1.23953504062954,-1.7236741928921,-1.43346606077726
"eta[563]",-1.46730691524821,-2.17754171569515,-2.11181050164786
"eta[564]",-3.04565688801284,-2.21255395561605,-3.58587277203708
"eta[565]",-3.47760597568288,-2.03614049930742,-2.78785713074612
"eta[566]",-1.98013714648937,-2.10439316668889,-1.91129140663171
"eta[567]",-1.78368918899205,-2.11651687667574,-3.55071119654467
"eta[568]",-1.85624668017509,-2.49476223153268,-2.93292242554857
"eta[569]",-1.69253322181705,-1.69202277560932,-0.308152927336201
"eta[570]",-1.81317566579096,-2.32933386503053,-2.49239229724459
"eta[571]",-3.11476779886786,-2.90278147508851,-3.10828329158703
"eta[572]",-1.30403547349515,-3.20199943369485,-1.11808233296429
"eta[573]",-3.24311619592338,-3.85052546524215,-3.05159608957737
"eta[574]",-3.83941510710398,-3.71872444203229,-5.37612533894529
"eta[575]",-6.41998688328721,-3.4640797920383,-4.4513154355765
"eta[576]",-1.55464073043968,-3.83461796853981,-2.48978516908493
"eta[577]",-4.93132366173248,-3.63822092649849,-5.24906337058133
"eta[578]",-3.50828558171185,-4.38194045723195,-4.18783560149988
"eta[579]",-2.40591090986101,-4.55869735338374,-2.21669610950902
"eta[580]",-3.41882527281939,-4.08548317263246,-3.77450456009442
"eta[581]",-5.21242902591879,-2.20999271718325,-3.35964072069109
"eta[582]",-0.0592067629168904,-1.47934560993584,-0.215930471798058
"eta[583]",-1.40043104487272,-2.86783268958685,-3.22365818354528
"eta[584]",-4.03148466017814,-2.86457947582412,-5.6878135131439
"eta[585]",-4.74122252409385,-2.63628770684893,-4.70007339668817
"eta[586]",-1.70251357585099,-2.84486491139039,-2.56733300259967
"eta[587]",-6.11379095451898,-2.75207465544947,-5.57426536592825
"eta[588]",-4.65820383754287,-3.26924775736224,-4.35511544518583
"eta[589]",-3.2639593264908,-3.46673960153659,-2.35743407450268
"eta[590]",-3.6534791145949,-3.11774469280786,-4.04149128954967
"eta[591]",-1.92114640800619,-1.24989732203979,-1.30307287192808
"eta[592]",0.0115340188341879,-1.25017224911827,-1.59713828517288
"eta[593]",1.42539797483635,-1.61883638049396,-1.4129022349367
"eta[594]",1.29745293871043,-0.812995247426613,-1.20767458685936
"eta[595]",-1.94235759037341,-0.715219807288919,-0.709183574816899
"eta[596]",-0.509584682427804,-1.50870594167405,-1.47142746275539
"eta[597]",-2.22014781298631,-1.53787370374096,-2.29146908180265
"eta[598]",-2.5404184896499,-1.82436823455466,-2.04712143997578
"eta[599]",1.33560600062542,-1.06577349263415,0.415958921785673
"eta[600]",0.999238676446792,-1.78349775725213,-1.59345520519847
"eta[601]",-1.65726143374648,-1.65315643440427,-2.20584473965988
"eta[602]",-0.616584006389666,-1.61067333581667,-1.37970209199402
"eta[603]",-1.72582182926153,-2.00063286608788,-2.1835586151519
"eta[604]",-3.01300691436686,-2.07232141588091,-3.65955065035473
"eta[605]",-5.08135004551231,-1.96101568627774,-2.91972527883375
"eta[606]",1.31511515919009,-1.10757612763948,-0.942761523106118
"eta[607]",-3.66334616339276,-1.96897247668201,-3.6505722576054
"eta[608]",-5.24353304521173,-2.37160346157749,-3.02464881074338
"eta[609]",-3.99890508894381,-2.45711564438064,-1.2876461899986
"eta[610]",-3.68450371536456,-1.34251896968443,-1.52752838807021
"eta[611]",-2.22452552631961,-2.13875912033016,-2.59342214628039
"eta[612]",-1.03722041150379,-2.27239080104207,-1.29994871919338
"eta[613]",0.465408856433701,-1.91414773993647,-1.51226072723774
"eta[614]",-7.04654473049896,-2.82927725291668,-4.45363765328552
"eta[615]",-7.70634163071179,-2.57485377702637,-3.64391213326439
"eta[616]",-2.70318036200971,-2.7443066210759,-2.13036697381336
"eta[617]",-6.70568742962052,-2.63333293315687,-4.35776807796927
"eta[618]",-7.8234754102945,-3.1805239037429,-3.52107452709069
"eta[619]",-4.18316290405684,-3.32681247768536,-1.70272439966276
"eta[620]",-5.39151351301862,-2.99029095844595,-3.18860747602311
"eta[621]",-1.34570739151177,-2.02163387297228,-2.53652547410405
"eta[622]",0.737295363637811,-2.10825394605344,-1.33180863294613
"eta[623]",-1.09147322787654,-2.57738657604345,-2.53139707102691
"eta[624]",-3.87951333326337,-2.6225410703816,-4.31414420550377
"eta[625]",-5.84946636353277,-2.45059573661922,-3.47436373607073
"eta[626]",-2.87047308193724,-2.56301426684693,-2.14229917069425
"eta[627]",-5.69698680469705,-2.48691592231208,-4.27745378236654
"eta[628]",-5.15134111142311,-3.00644355531043,-3.51226506790758
"eta[629]",-3.77163918701862,-2.17327231990923,-0.679518945510518
"eta[630]",-2.33726948673803,-2.84829708625821,-3.04764924108175
"eta[631]",-2.68877259515922,-1.60629779752817,-1.85985269224541
"eta[632]",-0.286888564400763,-1.64995217791456,-1.4474473018861
"eta[633]",-1.42163598626814,-2.08145699295933,-1.88833929594834
"eta[634]",-1.58704646128861,-2.13096771639115,-3.12682303784307
"eta[635]",-1.52677269790049,-1.12194252824632,-1.49203139265788
"eta[636]",-2.32131496004764,-2.02509216504938,-1.76887212139707
"eta[637]",-4.05022531597232,-2.02151478550344,-3.17692444197825
"eta[638]",-3.12170072131122,-2.38900700852063,-2.69018066556135
"eta[639]",0.0127482514181466,-1.58989536249342,-0.0969198145834374
"eta[640]",-2.91093178332154,-2.27915314059254,-2.23401034509411
"eta[641]",-2.34007554595722,-1.5966277140554,-2.31347172441583
"eta[642]",-1.13926754660979,-1.63075984709622,-1.34623058774559
"eta[643]",-0.989689097965376,-1.203213712948,-1.2848834149788
"eta[644]",-4.8175999918555,-2.14701011830754,-3.89174326525842
"eta[645]",-5.00484357846129,-1.954143603082,-3.14203115381387
"eta[646]",-0.177631432189838,-1.13258674653858,-1.00538280690876
"eta[647]",-5.60741470306523,-2.01838238524542,-3.89268148200838
"eta[648]",-3.78931007157678,-2.37439207261918,-3.1622017887445
"eta[649]",-1.59839592138211,-2.48814776562241,-1.41124668659192
"eta[650]",-2.4815264371043,-2.28585811292179,-2.77196504101064
"eta[651]",-2.22387790393167,-2.87606598635876,-3.15615195906375
"eta[652]",-1.81890347230688,-3.15512405033594,-1.12456937616498
"eta[653]",-2.59273262017592,-3.78130477919307,-3.02084387886194
"eta[654]",-4.80123119366859,-3.66525111256101,-5.35240948317482
"eta[655]",-6.07385670887872,-3.39810196420272,-4.43058117688533
"eta[656]",-2.1806227506111,-3.80283940326542,-2.46514760424862
"eta[657]",-7.01521543033676,-3.61094186763969,-5.28287975790734
"eta[658]",-3.0713881526289,-4.30299224368049,-4.17857378712431
"eta[659]",-4.97234404778244,-4.5422635869074,-2.25103941986867
"eta[660]",-3.27544988419816,-4.08055840992877,-3.84439514214385
"eta[661]",-3.63739869798443,-2.22390395905617,-3.33231387771252
"eta[662]",0.669394402562981,-1.47133778027507,-0.197281051328527
"eta[663]",-0.438553043110023,-2.94566301879147,-3.13906026437769
"eta[664]",-4.77870882762781,-2.94319490381537,-5.68773808322763
"eta[665]",-6.5258201642638,-2.69172498907808,-4.6323384688644
"eta[666]",-1.74263950800518,-2.90536372037898,-2.58815367435663
"eta[667]",-5.42497662488463,-2.83326919929602,-5.52686112587496
"eta[668]",-4.31672923641317,-3.30435017952495,-4.37797758183284
"eta[669]",-4.18893806697682,-3.54088075268018,-2.3330016586787
"eta[670]",-5.00531287096555,-3.15071791621529,-4.06153507698012
"eta[671]",-1.24952823935162,-1.6677452158582,-2.95392577657703
"eta[672]",1.64740073087456,-0.841328456185698,-0.310016753444262
"eta[673]",-0.566376846028022,-2.18453076304138,-2.83185851510379
"eta[674]",-2.92132197041471,-2.22557655090562,-4.99383187396512
"eta[675]",-3.2405240461907,-2.08731134775343,-4.0625931788948
"eta[676]",-0.718255654695185,-1.16602723224244,-1.32476417123423
"eta[677]",-3.37969009960128,-2.11190339685791,-4.90187332051801
"eta[678]",-2.36642216965021,-2.42649913634408,-3.89964892794961
"eta[679]",-2.38586982875558,-2.61085215477508,-1.95258191907031
"eta[680]",-1.49092206812684,-2.37409591741192,-3.57093207786316
